msmarco_passage_27_749898993,"Rupture of the EPL can occur up to 8 weeks after the initial distal radius fracture. Since it has a poor blood supply, it is postulated that chronic tenosynovitis following this injury wears away the tendon sheath, making it vulnerable to rupture."
msmarco_passage_28_326462440,"Your Care Instructions. Breaks in the bones of the finger usually heal well in about 3 to 4 weeks. The pain and swelling from a broken finger can last for weeks. But it should steadily improve, starting a few days after you break it."
msmarco_passage_28_326468821,"Your Care Instructions. Your wrist hurts because you have stretched or torn ligaments, which connect the bones in your wrist. Wrist sprains usually take from 2 to 10 weeks to heal, but some take longer. Usually, the more pain you have, the more severe your wrist sprain is and the longer it will take to heal."
msmarco_passage_28_817004525,"The short answer: recovery time for a shoulder sprain varies according to the severity of the injury, with more serious sprains requiring more time to heal. Grade 1 sprains, for example, typically begin to heal within one to two weeks, with most patients resuming normal activity shortly thereafter. Grade 2 sprains generally take at least four weeks to heal, while grade 3 sprains can take as long as six to eight weeks to heal fully."
msmarco_passage_29_245958232,"The most accurate estimate I can provide is 3 to 6 months, but that will depend on the injury and the doctor. Some are more conservative in the amount of time they allow for recovery, which is often for the best. Sprained ankle recovery time should be treated as an investment for a healthier future."
msmarco_passage_31_139219149,"How Long is the Recovery from Ankle Surgery? In one recent study, athletes who only had an ankle ligament tear returned to training as early as 7-16 weeks (average 9 weeks) after a lateral ankle ligament reconstruction procedure (4). Return to sports took a bit longer at 7-22 weeks (average of 11 weeks)."
msmarco_passage_32_85294260,"Sprained Wrist Treatment. Most wrist sprains will heal on their own over time. To treat a sprain, wrap your wrist, rest it for at least 48 hours, and apply an ice pack every few hours for 20 minutes at a time. Over-the-counter pain relievers such as ibuprofen also can help."
msmarco_passage_32_86839789,"It usually takes 5 to 14 days to recover from a grade one ankle sprain. This is when slight stretching and damage occurs to the ligaments. With a grade one sprain, there is slight instability, pain, swelling, joint stiffness and trouble walking. Grade two sprains can take 4 to 6 weeks to heal. This involves partial tearing of the ligaments."
msmarco_passage_36_657838584,Recovery Time. This actually depends on the severity of the dislocation and how soon treatment is carried out. A wrist dislocation usually takes 2 to 3 months to heal if a closed reduction is done while a wrist dislocation with open reduction takes at least 6 months to heal.
msmarco_passage_37_472032748,"Wrist injuries are no joke. They   re painful and take a long time to heal. But of course, the first thing you   re going to do when you head over your handle bars is put your hands out. A good set of mountain bike wrist braces will protect against injuries ranging from sprains to fractures caused by hyperextension and impact."
msmarco_passage_38_315746340,"Treatment. A sprained wrist is usually treated without surgery. Ice and a splint or gentle wrap may be helpful for the first few days after a wrist sprain. Treatment typically involves resting the injured wrist and wearing a splint as needed until symptoms improve, which may take up to 6 weeks."
msmarco_passage_38_315746788,"Prognosis. sprained wrist typically heal well, with minimal or no long-term symptoms. Healing can often take several weeks, but recovery is usually excellent.    2018American Society for Surgery of the Hand. This content is written, edited and updated by hand surgeon members of the American Society for Surgery of the Hand."
msmarco_passage_38_316025462,"Treatment. A sprained wrist is usually treated without surgery. Ice and a splint or gentle wrap may be helpful for the first few days after a wrist sprain. Treatment typically involves resting the injured wrist and wearing a splint as needed until symptoms improve, which may take up to 6 weeks."
msmarco_passage_38_316025910,"Prognosis. sprained wrist typically heal well, with minimal or no long-term symptoms. Healing can often take several weeks, but recovery is usually excellent.    2018American Society for Surgery of the Hand. This content is written, edited and updated by hand surgeon members of the American Society for Surgery of the Hand."
msmarco_passage_38_60658767,"How long does a elbow sprain take to heal? The average healing times are: (1) mild sprains     2 to 6 weeks, (2) moderate sprain     6 to 8 weeks, (3) severe sprains     8 weeks to 10 months. The complications listed above are more likely to occur in the case of repeated injuries."
msmarco_passage_39_711855226,"Recovery from a Hyperextended Wrist Sprain. Recovery time depends on how serious your wrist sprain is. A wrist sprain can take anywhere from 2 - 12 weeks to heal, depending on the severity or grade of the sprain. Grade 1 sprains typically take a few days to heal, and a Grade 2 sprain may take 2 to 4 weeks."
msmarco_passage_39_711863628,"Recovery from a Hyperextended Wrist Sprain. Recovery time depends on how serious your wrist sprain is. A wrist sprain can take anywhere from 2 - 12 weeks to heal, depending on the severity or grade of the sprain. Grade 1 sprains typically take a few days to heal, and a Grade 2 sprain may take 2 to 4 weeks."
msmarco_passage_40_122737813,"The development of complications and the course of healing in a second-degree burn depend on the extent of damage to the dermis. Unless they become infected, most superficial second-degree burns heal without complications and with little scarring in 10 to 14 days."
msmarco_passage_41_34601098,"Healing time. There is no specific time in which a sprained ankle will heal. The ligaments take at least six weeks to heal. However, the muscle strength, range of motion, and return to a normal function vary widely. Typical healing times, however, are 8-12 weeks. More severe sprains can take up to 16 weeks to heal."
msmarco_passage_45_188908738,"Recovery from a sprained wrist depends upon the severity of the injury. Mild (grade 1) sprains may resolve in one to two weeks, while more severe injuries may take weeks. If surgery is required, the healing time may be eight to 12 weeks, but it might take six months to a year to recover full power and range of motion."
msmarco_passage_48_433133819,"In order to treat a wrist sprain correctly, the doctor must determine the grade or severity of the sprain. For mild wrist sprain involving a stretched ligament, non-surgical treatment can be administered."
msmarco_passage_48_433137695,"Contents [ show] 1 What is a wrist sprain? 2 What are the causes of a wrist sprain? 3 What are the risk factors and symptoms of a wrist sprain? 4 How is a wrist sprain diagnosed? 5 How to treat a wrist sprain? 6 Post-operative management, recovery, and rehabilitation after treatment. 7 Citations."
msmarco_passage_48_433212241,"By Dr. John Knight. Without the correct treatment, a sprained wrist can take much longer to heal. Wrist sprains are divided into three grades, aptly referred to as Grade 1, Grade 2, and Grade 3. Grade 1 sprains are the mildest, while Grade 3 are the most severe. Contents [ show]"
msmarco_passage_48_538976288,"Although most people speak of the wrist as a single joint between the forearm and hand, the wrist actually contains many joints that link 15 separate bones. The ligaments that connect these bones can be torn by any extreme twist, bend or impact that suddenly forces the wrist into a position beyond its normal range of motion."
msmarco_passage_48_538976739,"There are three levels of sprain: Mild (Grade I)     The wrist's ligaments are stretched or have microscopic tears. Moderate (Grade II)     The damage is more severe, and some wrist ligaments may be partially torn."
msmarco_passage_48_538977094,Severe sprains (Grade III)     One or more wrist ligaments are entirely torn or torn away from where they normally attach to bones. Sprains of the wrist are fairly rare in everyday life and in the workplace.
msmarco_passage_48_538977429,"Under certain weather conditions, such as during ice storms or after a snowfall, a wrist sprain is commonly caused by a fall in which a person lands on outstretched arm. To continue reading this article, you must log in."
msmarco_passage_48_763436815,"Grade 3 sprained wrist (severe) This is the most serious type of wrist sprain. The ligaments have completely torn. In some cases, the ligament might separate from the bone. If you have a grade 3 wrist sprain, you may need surgery."
msmarco_passage_48_763439567,"A mild wrist sprain will start feeling better 24 to 48 hours after you start treatment. It will fully heal in 1 or 2 weeks. If you have a moderate or severe injury, recovery might last 6 to 8 weeks. You   ll need to wear splint for most of this time. In a severe sprain, your ligament will heal in 8 to 12 weeks."
msmarco_passage_48_763440047,"Takeaway. In most cases, a sprained wrist can be treated with rest, ice, and over-the-counter pain relievers. A compression bandage can also help control swelling. Mild sprains heal in 2 weeks, while moderate sprains can take 6 to 8 weeks. Surgery is only needed if your sprain is severe or doesn   t heal."
msmarco_passage_48_836680363,how long does it take a wrist sprain to heal | Answers from Doctors | HealthTap.
msmarco_passage_48_836680555,"1 thank. Send thanks to the doctor. 90,000 U.S. doctors in 147 specialties are here to answer your questions or offer you advice, prescriptions, and more. Get help now: Ask doctors free. Personalized answers. Free. Talk to a doctor. 24/7 visits."
msmarco_passage_48_836681006,Dr. Alvin Stein answered. 60 years experience Pain Management. Ligaments are injure: The ligaments in the wrist are injured and they are not healing probably due to the advil (ibuprofen) and Ibuprofen that stops healing from occurring ... Read More. 1 comment.
msmarco_passage_48_836681421,"Dr. Eon Shin answered. 20 years experience Hand Surgery. 3-6 months: Wrist sprains come in various shapes and sizes. Most sprains will take 3-6 months to improve, though some can take longer. Be sure to obtain x-rays th ... Read More. 0. 0 comment. 2."
msmarco_passage_48_836681885,Dr. Otto Placik answered. 34 years experience Plastic Surgery. Sprain to heal: It may be sore for several months but most injuries are healed within 6 weeks. 2 doctors agree. 0.
msmarco_passage_48_836682227,Dr. Allen Lu answered. 24 years experience Orthopedic Surgery. Depends: Most strains in the wrist tend to improve and resolve over a 4-6 week period. A sprain (defined as a tear) in the wrist where a ligament has torn don' ...
msmarco_passage_48_836682606,It depend: This sprain grade one or two or three. Some time sprain need a cast or brace. If you have disc job you could return to it the next day. 1 doctor agrees. 0. 0 comment. 2. 2 thanks. Send thanks to the doctor.
msmarco_passage_48_836683036,"Dr. Ronald Krauser answered. 52 years experience Rheumatology. See details: You deal with it by having the wrist evaluated, determining the cause of the pain and then treating that cause. 2 doctors agree. 0. 0 comment. 0. 0 thank. Send thanks to the doctor."
msmarco_passage_48_836683506,"Dr. Richard Perlman answered. 58 years experience Orthopedic Surgery. True sprain: You have to be sure that these were truly sprains and not fractures, and to be sure that they did not cause the wrist bones to separate. If it is not ... Read More."
msmarco_passage_48_836683908,"Dr. John Goldman answered. 55 years experience Rheumatology. New diagnosis: this could be tendon and it may take three or more weeks, and if there's any fracture in the area six weeks. You need to see a hand specialist and get ... Read More."
msmarco_passage_48_836768731,Dr. Ralph Salvagno answered. 39 years experience Orthopedic Surgery. 10-12 weeks: Most fractures of the forearm and wrist heal in about 6-8 weeks. It will likely be at least a month after that before weight lifting would be recommen ...
msmarco_passage_48_858984238,"For potential or actual medical emergencies, immediately call 911 or your local emergency service. Post a free question. Ask your question Ask question Free. Talk to a doctor now Talk to a doctor $. Ask U.S. doctors your own question and get educational, text answers     it's anonymous and free! 0/250."
msmarco_passage_48_858984714,"Share. 4-6 weeks: If it isn't better within a few weeks it is probably not just a sprain. Navicular fractures may appear to be a sprain but in reality is a serious injury. If it isn't better after a few weeks, please get an x-ray."
msmarco_passage_48_858985089,"Doctors typically provide answers within 24 hours. Educational text answers on HealthTap are not intended for individual diagnosis, treatment or prescription. For these, please consult a doctor (virtually or in person). For potential or actual medical emergencies, immediately call 911 or your local emergency service."
msmarco_passage_48_858985560,"Post a free question. HealthTap doctors are based in the U.S., board certified, and available by text or video. 0/250. Video chat with a U.S. board-certified doctor 24/7 in less than one minute for common issues such as: colds and coughs, stomach symptoms, bladder infections, rashes, and more."
msmarco_passage_48_858986007,"Get prescriptions or refills through a video chat, if the doctor feels the prescriptions are medically appropriate. Please note, we cannot prescribe controlled substances, diet pills, antipsychotics, or other abusable medications. Connect with a doctor now."
msmarco_passage_48_858986405,"Orthopedic Surgery 32 years experience. Use an OTC splint: The easiest way to treat and protect a sprained wrist is to try an over-the-counter (otc) splint. They are easy to apply and remove for personal care. An ace wrap is another option, but needs to be applied appropriately to adequately protect your wrist."
msmarco_passage_48_858986870,"Dr. Rowan Paul answered. Sports Medicine 16 years experience. Depends on...: ..What your needs are. If you have a severe sprain, rice plus an off the shelf velcro wrist splint is easiest and most effective. If mild, consider a neoprene or other fabric wrap, similar to what boxers use."
msmarco_passage_48_858987320,1 doctor answer     3 doctors weighed in. Dr. Jack Choueka answered. Specializes in Orthopedic Surgery. Yes: Typing with a sprained wrist will be a bit slower but can be done. It is helpful to wear a wrist splint and to take frequest breaks.
msmarco_passage_48_858987729,1 doctor answer     1 doctor weighed in. Dr. Daniel Mass answered. Hand Surgery 46 years experience. 3-6 weeks: If you had a minor stretch of the wrist you can garden in a splint and be out of the splint in 3-6 weeks. If you have a greater injury you might need surgery first. See a hand surgeon.
msmarco_passage_48_858988205,"Orthopedic Surgery 47 years experience. Rest.icing: Usual symptoms depend of the degree of your sprain, you may have swelling, some degree of pain specially when grabing or lifting and with certain movements.Mild sprain require some icing, restrictions of some activities or may require a short period of immobilization."
msmarco_passage_50_610083527,Symptoms of a sprained wrist. Diagnosis of a sprained wrist. Treatment for wrist sprain. Other treatment options. Recovery time. Complications of wrist sprain. When to see a doctor. Wrist sprain prevention. Don   t let your wrist sprain go untreated.
msmarco_passage_50_610086644,"A wrist sprain can vary in severity from mild to severe. When the ligaments in the wrist are stretched or have tiny microscopic tears, it is called a mild (grade I) wrist sprain. More severe damage with partial tearing of the wrist ligaments is called a moderate (grade II) wrist sprain."
msmarco_passage_50_610090213,"If you have some of the symptoms of a sprained wrist, you may be wondering if your wrist is broken or sprained. A sprain is a stretching or tearing of the ligaments. A fracture is when one or more bones in the wrist are broken. Most people with a sprained wrist have pain but can still perform some range of motion."
msmarco_passage_52_639234840,"How to Heal a Sprained Wrist Quickly. A sprained wrist is a common fall-related injury, since when most people fall, they instinctively extend their hand and land with their weight on the wrist. Taking the right steps to heal a sprained wrist can be challenging, since the wrist needs to rest and be protected as it heals."
msmarco_passage_53_402196399,How Long Does It Take to Heal from a Knee Sprain? The exact knee sprain healing time in therapy depends on how bad your injury was and your body. Mild knee sprains usually take around 3 to 6 weeks to heal with therapy. Moderate knee sprains take from 8 to 12 weeks to heal.
msmarco_passage_53_555399958,"What to know about a sprained wrist. A sprained wrist can occur when a person partially injures a ligament in their wrist. Ligaments are the strong connective tissues that connect bones to other bones. There are several different ligaments in the wrist that a person could sprain. This article covers everything a person needs to know about the symptoms, treatments, and recovery times associated with sprained wrists."
msmarco_passage_53_555404211,"Recovery. It can take several weeks for the wrist to heal. People can often expect to feel at least somewhat better within 6 weeks. That said, this time frame can change based on the severity of the injury or tear."
msmarco_passage_54_184927097,"How is it treated, and how long does it take to heal? Metacarpal fractures usually take about six to eight weeks to heal. You   ll probably have to wear a splint as part of your treatment. It covers part of your fingers and both sides of your hand and wrist, and you   ll most likely wear it for around three weeks."
msmarco_passage_55_741521824,"The short answer: recovery time for a shoulder sprain varies according to the severity of the injury, with more serious sprains requiring more time to heal. Grade 1 sprains, for example, typically begin to heal within one to two weeks, with most patients resuming normal activity shortly thereafter. Grade 2 sprains generally take at least four weeks to heal, while grade 3 sprains can take as long as six to eight weeks to heal fully."
msmarco_passage_58_107305431,"Answered 1 year ago    Author has 524 answers and 65.2K answer views. Originally Answered: How long does it take for a sprained wrist to heal? If you consult an Orthopaedic practitioner, or so, it would take 10 days to 30 days   ."
msmarco_passage_58_195823222,"Most wrist sprains can be treated with home remedies and exercises. If your sprain is serious, you might need a splint or surgery. Read on to learn about the different types of wrist sprains and what treatment and recovery looks like. Sprained wrist symptoms."
msmarco_passage_58_656054546,"In general, a broken wrist takes about 6 weeks to heal. Once x-rays show that the break has mended itself, you can start using the wrist again. Sometimes therapy is helpful to improve strength and flexibility of the wrist. Sometimes, in more severe fractures, surgery may be recommended."
msmarco_passage_59_51310725,"By Staff Writer Last Updated Mar 26, 2020 6:33:37 PM ET. Jonathan Kim/Photographer's Choice/Getty Images. According to The American Academy of Orthopaedic Surgeons, wrist fractures can take anywhere from six to eight weeks to heal. However, long-term recovery can take up to a year."
msmarco_passage_60_436445066,"Understanding Wrist Sprains and Treatments. Wrist sprains happen very easily, especially after a fall in which the wrist ends up getting bent backwards. When this happens, the ligaments that connect the bones to each other are stretched too far. Wrist sprains are broken into different grades of severity:"
msmarco_passage_60_499991649,"It usually takes 5 to 14 days to recover from a grade one ankle sprain. This is when slight stretching and damage occurs to the ligaments. With a grade one sprain, there is slight instability, pain, swelling, joint stiffness and trouble walking. Grade two sprains can take 4 to 6 weeks to heal. This involves partial tearing of the ligaments."
msmarco_passage_61_344475322,"See What to Do When a Wrist Injury Occurs. The duration of symptoms usually depends on the type and severity of the wrist sprain. While some sprains usually heal in a few days, others may take weeks or months."
msmarco_passage_63_376934552,"The most common type of broken wrist is called a scaphoid fracture, which can take between 6 and 12 weeks to recover. Common treatment for this type of break is a cast, and surgery is not usually necessary. Another common type is a Colles    Fracture."
msmarco_passage_66_279963003,"That is the first question patients ask after diagnosis. Most sprained wrist injuries resolve in two to three weeks. Severe sprains that involve a torn ligament could take weeks or months. Plus, if surgery is required to restore stability, you can expect at least 3 months of recovery."
msmarco_passage_66_685366858,"Recovery time depends on how serious your wrist sprain is. These injuries may take from two to 10 weeks to heal. But that's a rough estimate. Everyone heals at a different rate, but generally, time to heal depends on the grade of sprain and proper management."
msmarco_passage_66_685673120,"Recovery time depends on how serious your wrist sprain is. These injuries may take from two to 10 weeks to heal. But that's a rough estimate. Everyone heals at a different rate, but generally, time to heal depends on the grade of sprain and proper management."
msmarco_passage_67_717912664,"Support wikiHow by unlocking this expert answer. A skin injury may take around 7     14 days, provided it isn't infected. Broken bones take on average 4 weeks to mend. However, the bones may not heal in a straight line so any 'kink' in the tail may be permanent."
msmarco_passage_68_218825435,The average time to heal in those wounds that healed was 15 weeks (107 days; SD: 150.29) but the range was very large (< 1 week to 5 years) with 10% of wounds taking 33 weeks or more to heal. The average wound surface area was 19.5 cm 2 (SD: 39.71; range: 1   480 cm 2 ).
msmarco_passage_00_661577124,Sentences for drug distribution and trafficking can generally range from 3-5 years to life in prison but can be substantially higher when larger quantities are involved. Drug trafficking/distribution is a felony and is a more serious crime than drug possession.
msmarco_passage_00_793910907,"A first offense can entail probation with zero (0) days in jail up to one (1) year in jail, or prison of four (4) months to two (2) years of incarceration. If the person has one (1) allegeable historical prior conviction, then the    prison only    range is nine (9) months to two and three quarters (2.75) years in prison."
msmarco_passage_02_316743121,The punishment for the crime includes a minimum sentence of at least 3 years which may extend to 7 years and includes a fine for the guilty. The punishment may further extend to 10 years in prison if the crime associated with the laundered money involves narcotics.
msmarco_passage_02_562680030,"In 2008, Pearlman pleaded guilty to charges of money laundering, conspiracy and fraud. He was sentenced to 25 years (300 months) in federal prison     but the judge ruled that Pearlman could reduce his jail time by paying back the money he took."
msmarco_passage_03_500285269,"By Lawrence Yee. Abby Lee Miller, the star of the Lifetime show     Dance Moms ,    has been sentenced to one year and one day in jail for bankruptcy fraud and money laundering. Miller plead guilty to both charges last year."
msmarco_passage_04_451515431,"The group members face charges of invading public land, theft, environmental crimes, forgery, conspiracy, tax evasion and money laundering. They could be sentenced to up to 50 years in jail, although the maximum length that can be served by law in a Brazilian prison is 30 years."
msmarco_passage_04_815543932,"He was convicted of securities fraud and money laundering spent almost two years in jail. He also had to pay back $110 million of the $200 million that he stole from more than 1500 clients. To date, he has only paid back around $10 million of the $110 million."
msmarco_passage_05_339916252,"Money laundering convictions typically result in fines, prison, probation, or a combination of penalties. Prison. Money laundering is almost charged as a felony offense, but in some states misdemeanor charges are possible. A misdemeanor money laundering conviction can result in a jail sentence up to a year long, while felony convictions have penalties of a year or more in prison."
msmarco_passage_05_339916787,"In some situations, such as when a person is a repeat offender, where the money laundering was a part of an ongoing criminal enterprise, or where the laundering was related to terrorist activities, prison sentences can last 35 years or more. Fines. Money laundering fines can be steep."
msmarco_passage_05_339917213,"Probation. Probation sentences are possible for money laundering convictions. Courts impose probation sentences that last a specific amount of time, typically at least one year, but sometimes as long as three years or more. During the time you're on probation you have to meet specific probation conditions."
msmarco_passage_05_424213181,"Abby Lee Miller, star of Dance Moms, is facing up to three years in jail. The reality personality pleaded guilty to bankruptcy fraud on Monday. She also admitted to hiding thousands of dollars in Australian currency. Miller released a statement in which she took responsibility for 'mistakes'. Her attorney said sentencing will happen after a similar case is resolved."
msmarco_passage_05_424216085,"By Dailymail.com Reporter and Associated Press. Published: 12:44 EDT, 27 June 2016 | Updated: 17:06 EDT, 27 June 2016. 'Dance Moms' star Abby Lee Miller has pleaded guilty in Pittsburgh to bankruptcy fraud and failing to report thousands of dollars in Australian currency she brought into the country. Miller could face up to three years in prison for the charges."
msmarco_passage_05_845757340,"Reality star Abby Lee Miller posing for photographs at the Teen Choice Awards 2015. LOS ANGELES - Abby Lee Miller, the star of the Lifetime show ""Dance Moms,"" has been sentenced to one year and one day in jail for bankruptcy fraud and money laundering. Miller plead guilty to both charges last year."
msmarco_passage_06_543338157,The money laundering offences each carry a maximum penalty of 15 years    imprisonment. The sentencing judge imposed an aggregate sentence pursuant to s 53A of the Crimes (Sentencing Procedure) Act 1999 which resulted in a non-parole period of seven (7) years with a balance of term of eight (8) years.
msmarco_passage_14_193793985,"Money Laundering Penalties in Texas. If convicted of money laundering, the offender faces severe penalties determined by the amount of assets involved in the alleged scheme: $1,500     $20,000: he or she faces a state jail penalty with a 180-day to two-year jail term plus up to $10,000 in fines."
msmarco_passage_14_491489667,"First-Degree Money Laundering. First-degree money laundering is a class two (2) felony . This means that for a first offense, punishment can be probation with zero (0) days in jail up to one (1) year in jail, or prison of three (3) years to twelve and one half (12.5) years of incarceration."
msmarco_passage_14_491490094,"Now, if the person has a prior felony conviction, then the sentences increase drastically. For example, one (1) prior conviction puts you in to    prison only    range which is four and a half (4.5) years to twenty-three and one quarter (23.25) years in prison."
msmarco_passage_14_491490487,"Second-Degree Money Laundering. Second-degree money laundering is a class three (3) felony. First offense: Probation with zero (0) days in jail, up to one (1) year in jail or prison range of two (2) years to eight and three quarters (8.75) years in prison."
msmarco_passage_14_491490885,One (1) allegeable historical prior conviction: Prison only range is three and one half (3.5) years to sixteen and one quarter (16.25) years of incarceration. Two (2) allegeable historical prior conviction: Prison only rage is seven and one half (7.5) years to twenty-five (25) years of incarceration.
msmarco_passage_14_491491316,"Third-Degree Money Laundering. Third degree money laundering is a class six (6) felony. First offense: Probation with zero (0) days in jail, up to one (1) year in jail or prison range of four (4) months to two (2) years in prison."
msmarco_passage_14_491491688,One (1) allegeable historical prior conviction: Prison only rage is nine (9) months to two and three quarters (2.75) years of prison. Two (2) allegeable historical prior conviction : Prison only rage is two and one quarter (2.25) years to five and three quarters (5.75) years of incarceration.
msmarco_passage_14_491492111,Money Laundering Overview. The concern about possible penalties for money laundering has recently increased. Money Laundering is broken down into three degrees which yield different class felonies.
msmarco_passage_15_364840381,"Tougher Punishment. 6AMLD introduces a minimum prison sentence of four years for money laundering offenses (the previous minimum sentence requirement was one year). Under the new rules, judges also have the power to fine individuals and exclude entities from accessing public funding. The increased prison terms for money laundering and potential financial repercussions are part of the EU   s effort to bring consistency to AML/CFT regulation across all member states and reflect the EU parliament   s commitment to stricter enforcement of money laundering rules."
msmarco_passage_15_683641546,Sentences for drug distribution and trafficking can generally range from 3-5 years to life in prison but can be substantially higher when larger quantities are involved. Drug trafficking/distribution is a felony and is a more serious crime than drug possession.
msmarco_passage_17_660918641,"On 28 July 2020, former Prime Minister of Malaysia, Najib Razak, was found guilty of the 1MDB scandal. He was sentenced to 12 years in prison and $49 million fine. Razak additionally received 10 years of jail for each of six charges, including 3 charges of criminal breach of trust and 3 charges on money laundering."
msmarco_passage_18_663829519,"Pace was sentenced to 24 years in prison in 2001; Boyd was sentenced to 17 years, and the other four robbers received sentences ranging from 8 to 10 years. Two of the men who assisted in money laundering were sentenced to 2.5 years."
msmarco_passage_18_745657026,"Conviction and sentencing. On February 22, 2008, Steven Warshak was found guilty of 93 counts of conspiracy, fraud, and money laundering. On August 27, 2008, he was sentenced by U.S. District Judge Arthur Spiegel to 25 years in prison and ordered to pay $93,000 in fines. Warshak was an inmate at the Federal Correctional Institution in Elkton, Ohio."
msmarco_passage_20_258080636,"OOC signed an exploration and production agreement with BP in 2013, to further develop the Khazzan-Makarem gas field. In 2014, OOC's CEO Ahmed Al Wahaibi was sentenced to 23 years in jail, following a trial involving bribery, abuse of office and money laundering."
msmarco_passage_20_479410633,"On 24 Nov 2017, In a ruling in favour of citizens' liberty, the Supreme Court has set aside a clause in the Prevention of Money Laundering Act, which made it virtually impossible for a person convicted to more than three years in jail to get bail if the public prosecutor opposed it. (Section 45 of the PMLA Act, 2002, provides that no person can be granted bail for any offence under the Act unless the public prosecutor, appointed by the government, gets a chance to oppose his bail."
msmarco_passage_24_373748098,"The charge of conspiracy to commit money laundering provides for a sentence of up to 20 years in prison, up to three years of supervised release, and a fine of not more than $500,000 or twice the value of the property involved in the money laundering."
msmarco_passage_26_350239990,"Penalty for Money Laundering in Texas     Jail Time & More. Money laundering in Texas is considered a serious crime. But what is it, and is money laundering a felony in the State of Texas?"
msmarco_passage_26_350240316,"Get Representation to Battle Money Laundering Jail Time. For the best possible outcome as you face charges of money laundering in Texas, hire a Houston federal criminal defense lawyer who can go over your rights and your options regarding your case."
msmarco_passage_26_350240694,"If you or a loved one have been charged with money laundering, you need to learn about how Texas handles this crime, and contact an experienced Houston white collar crimes lawyer that can represent your best interests. As you prepare for the first meeting with your lawyer, here are the basics about money laundering, jail time, fines and more."
msmarco_passage_26_350241163,"What Is Money Laundering in Texas? Money laundering can take a few different forms, but it always involves money that was made from illegal activities. If you knowingly concealed, transported, invested or spent money that was made in an illegal way, you participated in money laundering."
msmarco_passage_26_350241585,"For example, if someone makes a lot of money selling illegal drugs, they need a way to spend that money without arousing suspicion. One way to clean that money is by setting up a shell company. A shell company looks like a legitimate business but doesn   t perform any services or sell any products."
msmarco_passage_26_350242027,"Instead, the business owner creates the illusion that the money made from selling drugs was made through the services of the shell company. If you have been accused of drug trafficking or money laundering, you will need the services of experienced Houston federal drug trafficking lawyer Seth Kretzer. You could be facing time in jail and steep fines if convicted."
msmarco_passage_26_350242532,"Yes. Though the typical money laundering Texas penalty depends on how much money you   re accused of laundering, this crime is always a felony. According to the Texas penal code, money laundering also falls into the category of white-collar crime, which is a type of crime that involves deceit and is driven by the desire for financial gain."
msmarco_passage_26_350243017,"How Much Jail Time for Money Laundering in Texas? So, how many years do you get for money laundering in the State of Texas? When it comes to money laundering jail time, Texas penal code requirements state that your punishment depends on how much money is involved. If you   re accused of laundering $1,500 to $20,000, you could get 180 days to 2 years in jail, with fines up to $10,000."
msmarco_passage_26_350243559,"If you allegedly laundered $20,000 to $100,000, this is a third-degree felony that comes with anywhere from 2 to 10 years in prison and a $10,000 fine. If you have been accused of laundering $100,000 to $200,000, this is a second-degree felony with 2 to 20 years in prison and a $10,000 fine."
msmarco_passage_26_350243980,"If you are accused of laundering over $100,000, it   s a first-degree felony according to Texas penal code. Money laundering of this kind. often comes with a $10,000 fine and 5 to 99 years in prison. In summary, the money laundering jail time in Texas depends on the amount of money you   re accused of laundering."
msmarco_passage_28_817645953,"Money laundering can result in 20 years imprisonment, while wire fraud and bank fraud each carry a potential sentence of 30 years incarceration. Fines for money laundering may be as much as $500,000 or twice the value of the total money laundered. Fines for wire fraud and bank fraud can reach $1 million."
msmarco_passage_29_490441262,Scott Menaged will serve 17 years in federal prison after being convicted of fraud and money laundering. The former star of Property Wars on the Discovery Channel will spend 17 years in federal prison prison. Scott Menaged was sentenced on Tuesday after being convicted of fraud and money laundering. Menaged will also have to pay more than $33 million back to the banks and more than 200 people that he defrauded.
msmarco_passage_37_347590763,"The four accused are each charged with conspiracy to commit wire fraud and conspiracy to commit money laundering, each of which carries a maximum penalty of 20 years in prison. President Trump speaking to reporters at the White House on Thursday distanced himself from his former adviser.    I feel very badly."
msmarco_passage_37_347880724,"Angelo Caloia becomes the highest-ranking Vatican official to be convicted of a financial crime. Caloia led the bank from 1989 to 2009 [File: Handout/Vatican Media/AFP] A former head of the Vatican bank, Angelo Caloia, has been found guilty of embezzlement and money laundering and sentenced to eight years and 11 months in prison, making him the highest-ranking Vatican official to be convicted of a financial crime."
msmarco_passage_38_537716285,"Profile. Posted on Jan 29, 2014. The statute of limitations for most federal crimes, including insurance fraud is 5 years. This is the time within which the government must indict you from the date the crime is ""completed""."
msmarco_passage_40_77968136,"He received a 40-year sentence, but his jail term was later reduced. Having served some 17 years, Noriega completed his sentence on September 9, 2007. He remained in prison, however, as he appealed his extradition to France, where in 1999 he had been tried in absentia and convicted of money laundering and other crimes."
msmarco_passage_41_212377934,"He was convicted of securities fraud and money laundering spent almost two years in jail. He also had to pay back $110 million of the $200 million that he stole from more than 1500 clients. To date, he has only paid back around $10 million of the $110 million."
msmarco_passage_41_416367687,"Possible sentences range from: Class X Felony    six to 30 years in State Penitentiary. Class 1 Felony    four to 15 years in State Penitentiary. Class 2 Felony    three to seven years in State Penitentiary. Class 3 Felony    two to five years in State Penitentiary. Aggravated battery on a police officer will carry with it a minimum of several years in jail, along with the potential for up to $25,000 in fines."
